Date,Close,High,Low,Open,Volume,Ticker,Return_1d,MA_7,MA_20,MA_50,Volatility_20d,RSI_14
2021-08-03,143.63943481445312,144.30225894055675,141.51446802349406,142.12856645538005,64786600,AAPL,0.012644237911457301,142.74823216029577,,,,45.89633627727875
2021-08-04,143.2398223876953,144.05861060643986,142.58674024606307,143.55175020828588,56368300,AAPL,-0.002782052347073183,142.46416800362724,,,,46.4502027397101
2021-08-05,143.34701538085938,144.107320690727,142.47948676454712,143.26903344221475,46397700,AAPL,0.0007483463144344338,142.50454929896765,,,,51.71186909772717
2021-08-06,142.6636505126953,143.6105775396916,142.16578765248929,142.86866162914254,54126800,AAPL,-0.004767206811724822,142.69657026018416,142.75284957885742,,,61.96787529702937
2021-08-09,142.61483764648438,143.210327688173,142.0584044347056,142.72222158501236,48908700,AAPL,-0.0003421534920459157,142.78970990862166,142.84100952148438,,0.012798075248391105,50.62641574649574
2021-08-10,142.13653564453125,144.196344465899,141.84366893661831,142.9565505100319,69023100,AAPL,-0.0033538025204554733,142.7838854108538,142.84969329833984,,0.012712300876264366,51.683259401149314
2021-08-11,142.39031982421875,143.22986295766566,142.0681679932176,142.57580253562702,48493500,AAPL,0.0017854957455991638,142.86165945870536,142.69999618530272,,0.011411086755199687,46.802485306278754
2021-08-12,145.34823608398438,145.5044336133679,142.37078584930737,142.71246608285676,72282600,AAPL,0.020773295989623408,143.10577392578125,142.73085021972656,,0.012360581079239623,52.2021258293502
2021-08-13,145.5532684326172,145.88517705910473,144.7430103885552,145.42635605950554,59375000,AAPL,0.0014106283925892082,143.43626621791296,142.87381820678712,,0.011889669766585778,51.351279334606424
2021-08-16,147.52516174316406,147.59350373735597,142.9857816224089,145.0065328408216,103296000,AAPL,0.013547571495859279,144.03314426967077,143.30740661621093,,0.010201822670160047,68.84825665360017
2021-08-17,146.6173553466797,148.07190241442922,145.54351565601462,146.65639729187643,92229700,AAPL,-0.006153569911448997,144.59795924595423,143.51527557373046,,0.00884710758694734,74.08889579609915
2021-08-18,142.87843322753906,147.134719463398,142.67342208980006,146.23660593235846,86326000,AAPL,-0.025501224669479683,144.6356157575335,143.57275161743163,,0.010638886369466886,53.2485504068606
2021-08-19,143.21035766601562,144.4794367790495,141.06269334170713,141.5800847276963,86960300,AAPL,0.0023231248480164446,144.78901890345983,143.57858963012694,,0.010430814790956472,53.635069166289036
2021-08-20,144.6649169921875,144.96754045087513,143.28845394220284,143.93275769698107,60549600,AAPL,0.010156802551698707,145.11396135602678,143.5713768005371,,0.010328365317271866,59.19284742561261
2021-08-23,146.1487274169922,146.61730507779947,144.3720141553827,144.78202147056598,60131800,AAPL,0.010256878140570969,145.2283172607422,143.61739959716797,,0.010565410780192923,58.35153974991443
2021-08-24,146.06089782714844,147.2714065930409,145.60207679709836,145.89494350289067,48606400,AAPL,-0.0006009603463268398,145.30083574567522,143.76722717285156,,0.009943252651685806,59.588221261059424
2021-08-25,144.83087158203125,146.74425443123712,144.28419502392072,146.24637657624294,58991300,AAPL,-0.008421324690012666,144.91593715122767,143.94279556274415,,0.009711012379758232,54.685669020599484
2021-08-26,144.03036499023438,145.57278230599707,144.00107981111,144.82110951404735,48597200,AAPL,-0.005527182036900724,144.54636710030692,144.04617080688476,,0.009793056258195354,54.284068939986014
2021-08-27,145.06515502929688,145.21158091727293,143.33725507209095,143.97178711441077,55802400,AAPL,0.007184526951192982,144.85875592912947,144.1905632019043,,0.009897305258454229,57.23357868088901
2021-08-30,149.47764587402344,149.83885461039787,145.07493307828,145.45565533870288,90956700,AAPL,0.030417303478808666,145.75408281598772,144.57215042114257,,0.011828592622272488,67.58662134884608
2021-08-31,148.21832275390625,149.16524992421503,147.6911597437249,149.0285807911714,86453100,AAPL,-0.008424825750724785,146.26171221051897,144.80109481811525,,0.011833607419665625,63.32003459531847
2021-09-01,148.88211059570312,151.29335581344367,148.71615631662897,149.19450563571235,80313700,AAPL,0.0044784465878688895,146.6521955217634,145.0832092285156,,0.011802249068998898,59.022948918941665
2021-09-02,149.9949951171875,151.03954929712242,148.77472989529102,150.20976298790652,71115500,AAPL,0.007474937835254547,147.2142094203404,145.41560821533204,,0.011860418796155342,60.83847344752169
2021-09-03,150.62957763671875,150.95172951907767,149.44835406806936,150.10241459437898,57808700,AAPL,0.004230691290969091,148.04259599958147,145.81390457153321,,0.011746915070189181,58.10415167933768
2021-09-07,152.96275329589844,153.51918672704568,150.71746135701164,151.2836664473968,82278300,AAPL,0.01548949214215245,149.3186514718192,146.3313003540039,,0.012054437994915493,65.41745758690236
2021-09-08,151.4202880859375,153.30437064554417,150.31716343749,153.24580029178898,74420200,AAPL,-0.010083926816988664,150.22652762276786,146.7954879760742,,0.01234845919443908,73.23409366535707
2021-09-09,150.40504455566406,152.39651120399355,150.28788894400816,151.79126431107525,57305700,AAPL,-0.006704805169154393,150.3590131487165,147.19622421264648,,0.012545490886648839,68.86836471317953
2021-09-10,145.42636108398438,151.7814983871202,145.1627795675759,151.31292061025323,140893200,AAPL,-0.03310183834849434,149.96016148158483,147.20013046264648,,0.014166174125625429,51.685386427745414
2021-09-13,145.9925537109375,147.81806596111582,145.21158088499752,147.04686479158386,102404300,AAPL,0.003893328711059185,149.547367640904,147.2220947265625,,0.014188914867004057,49.63968752970334
2021-09-14,144.59654235839844,147.4763801866019,143.4153339702326,146.7735062300835,109296300,AAPL,-0.009562209284338818,148.77616010393416,147.0756637573242,,0.013988299504961582,46.81387065844726
2021-09-15,145.48492431640625,145.8851749521173,142.88819590848047,145.02610332343372,83281300,AAPL,0.006143867228898703,148.0412096296038,147.01904220581054,,0.01401587352875784,51.44455723026776
2021-09-16,145.25062561035156,145.42635157507345,143.71798000246844,144.90896023332135,68034100,AAPL,-0.0016104672505112827,146.9394771030971,147.13765182495118,,0.01271186218990153,52.76423388091926
2021-09-17,142.58555603027344,145.27991132028194,142.29268938190515,145.27991132028194,129868800,AAPL,-0.018348076429133053,145.6773725237165,147.10641174316407,,0.013411228830895659,44.76935031058219
2021-09-20,139.539794921875,141.3945924183066,137.9095220938746,140.37933813407227,123478900,AAPL,-0.021360937202866248,144.1251940046038,146.85015563964845,144.69999053955078,0.013978252051872904,27.753597990986492
2021-09-21,140.01815795898438,141.16033974315943,139.38362576406158,140.50626423071614,75834000,AAPL,0.003428147772305268,143.35259355817522,146.54362716674805,144.68332092285155,0.01375216258794477,30.97842168676405
2021-09-22,142.38055419921875,142.94674416241062,140.28168904837355,141.0138481925674,76404300,AAPL,0.016872070556208874,142.8365936279297,146.35960998535157,144.6916748046875,0.014389337048076503,36.02026848790834
2021-09-23,143.33726501464844,143.581318108749,142.1755699033987,143.16153904107028,64838200,AAPL,0.006719392411488112,142.65669686453683,146.28492965698243,144.65073486328126,0.014386410197802214,35.587666569554074
2021-09-24,143.42510986328125,143.96202960944674,142.09746053449825,142.1950877231893,53477900,AAPL,0.000612854226176518,142.36243765694755,146.25466690063476,144.6246139526367,0.014337108225803235,34.02599406174808
2021-09-27,141.91197204589844,142.48794860245857,140.39885495340664,142.00959923062172,74150700,AAPL,-0.010550020277657057,141.88548714773995,146.09700775146484,144.60897521972657,0.014410279038424957,24.573179209259806
2021-09-28,138.53427124023438,141.30671020043195,138.3195033733077,139.84239196001295,108972300,AAPL,-0.023801380228664737,141.30673217773438,145.5498390197754,144.6025927734375,0.013241506093945107,22.659491533325394
2021-09-29,139.4324188232422,141.013878143942,138.65144592439347,139.08098176355122,74602000,AAPL,0.006483215849530266,141.29139273507255,145.11054382324218,144.54204162597657,0.013381014850199498,26.60291241034558
2021-09-30,138.13406372070312,140.9455603850025,137.91929578685694,140.24268621892764,89056700,AAPL,-0.009311716123816094,141.02223641531808,144.5731414794922,144.47014465332032,0.013332490839473781,31.55564475045155
2021-10-01,139.2566680908203,139.5202495626883,135.80088336468526,138.52450892126643,94639600,AAPL,0.008126919167360525,140.57596697126115,144.03622512817384,144.39340606689453,0.013361899789910281,33.42937901884753
2021-10-04,135.8302001953125,138.82717957779718,134.98090012736012,138.3878720570302,98322000,AAPL,-0.02460541346051126,139.50352913992745,143.2962562561035,144.2138265991211,0.014010039742272265,30.393093040415053
2021-10-05,137.75331115722656,138.8564357660988,136.04493972017434,136.17185207930245,80861100,AAPL,0.01415819868592405,138.69327218191964,142.53578414916993,144.06432739257812,0.013910054022473004,33.472373987611604
2021-10-06,138.6221923828125,138.76861831784564,135.07853579678584,136.15237563977044,83221100,AAPL,0.006307516082820097,138.22330365862166,141.89587936401367,143.97548431396484,0.014084609838016566,36.204876171264935
2021-10-07,139.88145446777344,140.7893396562003,139.32502120039112,139.65692980871162,61732700,AAPL,0.00908413049393575,138.41575840541296,141.36969985961915,143.94672332763673,0.01438268237229818,44.022432070331945
2021-10-08,139.50071716308594,140.7502675851044,139.16880859069704,140.60384171370225,58773200,AAPL,-0.002721856919032928,138.4255153111049,141.07341766357422,143.89748046875,0.012586212809899818,49.902079014320705
2021-10-11,139.41287231445312,141.36529686032225,138.43666004151856,138.88572424122802,64452200,AAPL,-0.0006297089392746091,138.6082022530692,140.74443359375,143.84219177246095,0.012515141549092085,48.452999546055125
2021-10-12,138.14378356933594,139.84239816609858,137.68496264197734,139.82286975119803,73035900,AAPL,-0.009103095890992674,138.44921875,140.4217956542969,143.7681494140625,0.012501394915038105,38.53060408462025
2021-10-13,137.55809020996094,138.03642474342516,135.88876048394778,137.88024208325538,78762700,AAPL,-0.004239737353661233,138.69606018066406,140.02545394897462,143.64652252197266,0.012351116777270101,34.034438104487876
2021-10-14,140.34031677246094,140.457472412584,138.1438384418846,138.72957195503378,69907100,AAPL,0.020225830107508447,139.06563241141183,139.7799385070801,143.58853240966798,0.013377292109418175,42.582227874370645
2021-10-15,141.3946075439453,141.45317790755652,140.09624319922384,140.35006796929892,67940300,AAPL,0.007512387001332943,139.4616917201451,139.72039108276368,143.5494842529297,0.01291852343720327,48.72785967060773
2021-10-18,143.06390380859375,143.34699879821167,139.75454497889402,140.03763996851194,85589200,AAPL,0.011805940082471933,139.91632734026228,139.8965965270996,143.55748931884764,0.012186049271800135,62.15942995427117
2021-10-19,145.22132873535156,145.62157933226283,143.06390800766076,143.51295730034732,76378900,AAPL,0.015080148586216646,140.73355756487166,140.15675506591796,143.609619140625,0.012564854413288258,64.55576341963871
2021-10-20,145.70945739746094,146.18780683574556,144.59657585778285,145.16278083703227,58418800,AAPL,0.0033612739007431447,141.63306971958704,140.32320022583008,143.6810775756836,0.012071095954194234,69.85680379936693
2021-10-21,145.9242401123047,146.0804376870695,144.35253739380764,145.27017952577518,61421000,AAPL,0.0014740478667618628,142.74456351143974,140.4525489807129,143.7517559814453,0.012002240123762616,68.35054022818593
2021-10-22,145.1530303955078,146.6075774008754,145.1042167942401,146.12924283758312,58883400,AAPL,-0.005285000738762369,143.82955496651786,140.53894500732423,143.7478518676758,0.012083487843096298,80.05042332575573
2021-10-25,145.1042022705078,145.8168331110648,144.10846150842693,145.14324421012236,50720600,AAPL,-0.00033639066898538683,144.5101100376674,140.69855651855468,143.73887054443358,0.011796832477275504,76.95063551736484
2021-10-26,145.7680206298828,147.25185252804923,145.4653823192533,145.77777738990952,60893400,AAPL,0.004574770054815325,145.1348833356585,141.06024398803712,143.70372772216797,0.010237640495656458,76.59876340562136
2021-10-27,145.30918884277344,146.168245431377,144.95775186240334,145.80705169170784,56094900,AAPL,-0.0031476848291326354,145.4556383405413,141.35408248901368,143.67756439208983,0.010271724241537585,71.48372196399409
2021-10-28,148.94073486328125,149.5264533730465,146.15852353048365,146.25615073002083,100077900,AAPL,0.02499185391804226,145.98698207310267,141.89441604614257,143.79881042480469,0.011094088267229059,79.71734320675486
2021-10-29,146.23663330078125,146.37330245291255,142.92727357091124,143.718003300801,124953200,AAPL,-0.0181555540529742,146.06229291643416,142.24341430664063,143.8593359375,0.012072041301421045,68.44332743853352
2021-11-01,145.4165802001953,146.13896771640327,144.2841704394488,145.44586537540286,74588300,AAPL,-0.00560771321163589,145.9897700718471,142.72273330688478,143.87436920166016,0.010466154284948433,70.14599218895295
2021-11-02,146.45140075683594,147.96453308347574,145.113979527006,145.12375118515345,69122000,AAPL,0.00711624874698602,146.17525155203683,143.15763778686522,143.88042266845704,0.01020270796381475,74.03680712387431
2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500,AAPL,0.009798455673198925,146.5727081298828,143.6208480834961,143.91693267822265,0.010289683768768203,71.99750552005992
2021-11-04,147.3690185546875,148.80403696262286,147.0566234619275,147.97426542713765,60394600,AAPL,-0.003498494564988075,146.80142211914062,143.9952262878418,143.9676956176758,0.010301424921553188,67.97873073161324
2021-11-05,147.8969268798828,148.79635114627666,146.7042085245969,148.49328605752575,65463900,AAPL,0.003582220539790182,147.17109898158483,144.41503677368163,144.04502685546876,0.010224215015130466,65.61676295961021
2021-11-08,147.07574462890625,148.18047945260236,146.80200740282297,148.02405391839477,55020900,AAPL,-0.005552395633233842,146.90467180524553,144.7981803894043,144.08523864746093,0.010373746045803833,56.55845900956374
2021-11-09,147.43743896484375,148.0435691533501,146.70421118808,146.84107977637362,56787900,AAPL,0.002459238515841733,147.07621547154017,145.2628631591797,144.04443450927735,0.009994860916482898,56.16644976503836
2021-11-10,144.61204528808594,146.77262935345158,144.54361846371455,146.6650887001066,65187100,AAPL,-0.01916333935664416,146.9612819126674,145.61556091308594,143.97230895996094,0.011085561682942266,46.05278135797981
2021-11-11,144.5631561279297,146.0882672259821,144.37740273975967,145.62879163097531,41000000,AAPL,-0.0003380711479382681,146.6915326799665,145.8267028808594,143.88592987060548,0.010285787703518161,48.14498467349849
2021-11-12,146.6357879638672,147.03660782102534,144.18190939663026,145.11066161989166,63804000,AAPL,0.014337206598501018,146.51287405831474,146.08876190185546,143.81874572753907,0.010602901105565818,54.27262309959494
2021-11-15,146.6455841064453,148.48354686753203,146.08832372641191,147.00730510695527,59222800,AAPL,6.680594631203185e-05,146.40952627999442,146.26784591674806,143.7390658569336,0.010346015132668545,52.5408303556597
2021-11-16,147.62319946289062,148.102247003654,146.00031832566742,146.58690654221206,59256200,AAPL,0.006666517525244275,146.37042236328125,146.387939453125,143.63227478027343,0.009917884390466513,56.50441130426204
2021-11-17,150.0575408935547,151.53376771191043,147.61344786594324,147.62321886773208,88807000,AAPL,0.016490236219788734,146.79639325823103,146.6053436279297,143.60501983642578,0.010508554322052766,53.36573790921507
2021-11-18,154.3395538330078,155.12166644396785,149.62735108476016,150.27259510761894,137827700,AAPL,0.028535806424354382,147.78240966796875,147.02610931396484,143.68371002197264,0.01212045221416711,72.29910011295829
2021-11-19,156.95960998535156,157.41910052968012,153.02950540265965,154.1244539759249,117305600,AAPL,0.01697592151379812,149.54634748186385,147.61643829345704,143.914375,0.012351427655009503,78.9027791574652
2021-11-22,157.41909790039062,161.99443143444842,157.39954098546454,158.064326917399,117467900,AAPL,0.002927427731770793,151.3829105922154,148.23218307495117,144.14290588378907,0.012312761328046437,78.27689983595141
2021-11-23,157.8004150390625,158.18169292863084,155.502961782972,157.51689191338718,96041900,AAPL,0.0024223054493246465,152.9778573172433,148.83380279541015,144.40698333740235,0.012318286322202837,77.02883158569978
2021-11-24,158.31854248046875,158.5140669022848,156.0699743356913,157.1551520319611,69463600,AAPL,0.003283435225933884,154.64542279924666,149.48427047729493,144.6636557006836,0.012204046318530861,79.85074378515093
2021-11-26,153.3032989501953,156.8618980401627,152.86336515925657,156.00158738073347,76959800,AAPL,-0.031678181542709405,155.45686558314733,149.70239868164063,144.82470916748048,0.01365577061894562,61.84164615699292
2021-11-29,156.6565704345703,157.58532267329434,155.2389847402696,155.8060160344783,88748200,AAPL,0.021873446346803105,156.3995840890067,150.22339553833007,145.10612945556642,0.013551204211711384,68.88973125509557
2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100,AAPL,0.031577696511372544,157.4372798374721,151.0327377319336,145.5474020385742,0.01473046312453302,73.65330974410924
2021-12-01,161.0852813720703,166.49161375206606,160.8506430799377,163.73466976035556,152052500,AAPL,-0.0032062606542520022,158.0266614641462,151.76443176269532,145.96874450683595,0.014847323935524617,79.80201736902836
2021-12-02,160.09786987304688,160.52803264766237,154.27116024660182,155.19014164372396,136739200,AAPL,-0.006129743764377471,158.40934317452567,152.37500534057617,146.3230908203125,0.014995949731500684,77.18110591917778
2021-12-03,158.22079467773438,161.271032766341,156.14820866843905,160.3520514474846,118023100,AAPL,-0.011724548220416464,158.46939740862166,152.9175941467285,146.62076141357423,0.015324017210601627,70.40997096175673
2021-12-06,161.6229705810547,164.12571914002814,160.6062196554979,160.61599065605895,107497000,AAPL,0.02150271024899042,158.94145856584822,153.6038963317871,146.98471862792968,0.015834032235506727,73.56926336657247
2021-12-07,167.3518829345703,167.74294665807955,164.57539762665544,165.29885432698077,120405400,AAPL,0.035446151824332084,160.94839913504464,154.61770324707032,147.4935168457031,0.01706141736174712,77.00751776042179
2021-12-08,171.1647186279297,172.02504411674911,166.882663021836,168.28069194116756,116998900,AAPL,0.0227833450481707,163.020991734096,155.8040672302246,148.14612579345703,0.01740264426804812,77.84373306666731
2021-12-09,170.6563262939453,172.79735388590385,170.03063915946248,170.9985052389604,108923700,AAPL,-0.0029701934958307197,164.31426348005022,157.10628128051758,148.7706039428711,0.016440450051402305,73.90434470813673
2021-12-10,175.43695068359375,175.61293309472177,170.78340409261324,171.29177949219212,115402700,AAPL,0.028013168298338442,166.364501953125,158.64997100830078,149.5166616821289,0.016860456994041522,75.45798604293078
2021-12-13,171.8099365234375,178.0570365302883,171.6046261840087,177.06961358561998,153237000,AAPL,-0.020674174659463196,168.03765433175224,159.9086784362793,150.16772705078125,0.018140101218143554,68.2359196869151
2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400,AAPL,-0.008023189886512405,169.78203691755022,161.09797286987305,150.8597525024414,0.018416957217713845,65.61142021304082
2021-12-15,175.29031372070312,175.48583813344078,168.45662585148168,171.1940123824784,131063300,AAPL,0.028509059173024376,171.73451450892858,162.48132858276367,151.61049255371094,0.018990850006655385,68.94371431432755
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800,AAPL,-0.03926365179974001,171.88535635811942,163.39884033203126,152.20620422363282,0.021700812183406908,66.18479521607861
2021-12-17,167.31283569335938,169.59073223954843,165.8952646870351,166.12988807604526,195432700,AAPL,-0.006501719886937929,171.3350873674665,164.04750442504883,152.75483184814453,0.02119491161262425,61.9991580972999
2021-12-20,165.95388793945312,166.76532847471316,163.71510567618958,164.51676029378936,107499100,AAPL,-0.008122196652006086,170.66331045968192,164.4972183227539,153.28389526367187,0.02114517064895763,55.329319782365054
2021-12-21,169.1214599609375,169.3267554134747,165.33799395674112,167.72343104614094,91185900,AAPL,0.019087061236191305,169.76109749930245,165.08233642578125,153.87806701660156,0.02144872176959102,59.2442666867001
2021-12-22,171.71217346191406,171.9272548095711,168.300214735498,169.17031112645324,92135300,AAPL,0.015318656198775482,169.74713134765625,165.77792434692384,154.54943481445312,0.021598132833573397,62.88501157044939
2021-12-23,172.33787536621094,172.8951357013555,171.35046721642092,171.9174985527305,68356600,AAPL,0.0036438995074257186,170.01947457449776,166.47889099121093,155.24503051757813,0.021597254074920937,66.10888918682214
2021-12-27,176.29730224609375,176.3852860059842,173.1102106304085,173.12975263201184,74919600,AAPL,0.022974792229909946,170.163330078125,167.62859115600585,155.96417022705077,0.0201943712974007,66.53448664187431
2021-12-28,175.28053283691406,177.27492068975482,174.5375340801528,176.1310871789595,79144300,AAPL,-0.005767356597212059,171.14515250069755,168.55978927612304,156.64188873291016,0.020083244620566508,59.99507567305547
2021-12-29,175.3685302734375,176.59057652650236,174.1562550200767,175.31964543980357,62348900,AAPL,0.0005020377054953951,172.29596601213728,169.24804458618163,157.28798126220704,0.019167081101058324,55.848709403629115
2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000,AAPL,-0.006578205494985112,173.47611345563615,169.9045265197754,157.8678530883789,0.019250950520457392,54.863704654070844
2021-12-31,173.59902954101562,175.2218958133562,173.29594950484335,174.1073900997929,64062300,AAPL,-0.00353523396718447,174.11576625279017,170.57958450317383,158.42564453125,0.01918701406932368,47.16531408178769
2022-01-03,177.9397430419922,178.79029755777358,173.73591497728762,173.8532266687499,104487900,AAPL,0.025004249807462298,175.0054190499442,171.5655319213867,159.06595458984376,0.01933661010743956,59.25054816203951
2022-01-04,175.681396484375,178.8489462858369,175.1143651356069,178.5458811499138,99310400,AAPL,-0.012691636612537027,175.48306492396765,172.26845321655273,159.67652191162108,0.019411580152501152,57.7177501591513
2022-01-05,171.00830078125,176.1408961877194,170.73456355297645,175.59342173117227,94537600,AAPL,-0.026599832404796575,174.7274932861328,172.4512741088867,160.19460388183595,0.01913769572054902,43.67057944694199
2022-01-06,168.153564453125,171.37976954533002,167.80161453547433,168.83790737145776,96904000,AAPL,-0.01669355414376472,173.7093549455915,172.30071640014648,160.64231475830078,0.01883385987187744,49.573448746256794
2022-01-07,168.31979370117188,170.24574016447164,167.20528789803654,169.02369367342152,86709100,AAPL,0.0009885561961620049,172.702392578125,172.18388977050782,161.10252685546874,0.01882975085062777,51.743967255952406
2022-01-10,168.3393096923828,168.64237476166727,164.4092049558039,165.29885816519484,106765600,AAPL,0.00011594590738139843,171.86301967075892,171.82900772094726,161.4904983520508,0.017597779379083706,54.332353966546336
2022-01-11,171.1647186279297,171.26247339503044,166.9999896269401,168.46644539148625,76138300,AAPL,0.016784011653070863,171.51526096888952,171.79674682617187,161.98906005859374,0.017489199501876627,53.7576264042658
2022-01-12,171.6046142578125,173.21770927349675,170.91050037060046,172.18141648353657,74805200,AAPL,0.002570013454928466,170.61024257114954,171.85540390014648,162.5128207397461,0.017394934396026077,49.78520239851735
2022-01-13,168.3393096923828,172.67023424322653,167.94824595979313,171.8490227811223,84505800,AAPL,-0.019028069726167218,169.5613730294364,171.50785369873046,162.95057891845704,0.01659379655326666,42.77635905340946
2022-01-14,169.19964599609375,169.89375992557677,167.2639139583208,167.5083232130091,80440800,AAPL,0.005110727288136552,169.30299377441406,171.54744720458984,163.3768438720703,0.014115052045804523,35.560868523294346
2022-01-18,166.00274658203125,168.6814621081761,165.62146879237642,167.67449730684277,90956700,AAPL,-0.01889424410578444,168.99573407854353,171.48194274902343,163.74951843261718,0.014690952276242366,32.6635154546818
2022-01-19,162.5126190185547,167.25416515581253,162.22911080921511,166.1983152453234,94815000,AAPL,-0.021024516975397756,168.1661376953125,171.30987930297852,164.04183227539062,0.015322665534389296,28.687227843342995
2022-01-20,160.8310546875,165.8854360990158,160.50843269303434,163.24581922868165,91420500,AAPL,-0.010347284667553747,167.0935298374721,170.89535903930664,164.3169384765625,0.014699175155628824,28.193695917755463
2022-01-21,158.77804565429688,162.6103813121943,158.67050497614542,160.74309086318223,122848900,AAPL,-0.012765003855705559,165.32400512695312,170.24865264892577,164.54375061035157,0.014251286606237075,26.932452278854498
2022-01-24,158.0056915283203,158.67049246380245,151.2404450916643,156.44148123567246,162294600,AAPL,-0.004864363475402533,163.3813018798828,169.53204345703125,164.81162353515626,0.014143604918643905,15.097568795084158
2022-01-25,156.2068634033203,159.1202179477596,153.50859022634555,155.42475069595457,115798400,AAPL,-0.011384578033871606,161.6480952671596,168.52752151489258,165.04449768066405,0.012674821928716442,15.34448254981983
2022-01-26,156.11886596679688,160.7137572085088,154.29068942101793,159.84366081362626,108275300,AAPL,-0.0005633391171566693,159.77941240583147,167.5694381713867,165.23415924072265,0.012732161824579312,18.336798849500553
2022-01-27,155.6593780517578,160.1760566161972,154.74039680395836,158.8171416631375,121954600,AAPL,-0.0029431927537623137,158.30178833007812,166.58398056030273,165.4144351196289,0.012667049240294348,20.416700086204344
2022-01-28,166.5209197998047,166.5404767176366,159.1593140383979,162.0042414218655,179935700,AAPL,0.0697776252480935,158.87440272739954,166.19928054809571,165.79238952636717,0.021124590355092315,47.17267293698489
2022-01-31,170.87142944335938,171.08651082179728,165.71927719769477,166.3547503312831,115541600,AAPL,0.026125904473653927,160.3087419782366,166.0629005432129,166.2086672973633,0.022036281404392764,53.50289295537398
2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900,AAPL,-0.0009728323136781736,162.0126211983817,165.7011734008789,166.53598022460938,0.02119947486340957,49.31382561076698
2022-02-02,171.90774536132812,171.94685920855258,169.4538810214407,170.84212424667103,84914300,AAPL,0.007044572541666794,163.9986288888114,165.51249084472656,166.8349429321289,0.021128211144221545,50.442569352796355
2022-02-03,169.03343200683594,172.2987509371964,168.27087633720052,170.57810026310062,89418100,AAPL,-0.016720092212545445,165.83099583217077,165.41374740600585,167.06722961425783,0.020604173044748462,51.025117520067425
2022-02-04,168.7495574951172,170.42345318106436,167.07566180917,168.05454433189513,82465400,AAPL,-0.00167939861569677,167.6353803362165,165.44354705810548,167.28621246337892,0.020249129708887596,49.323770707902966
2022-02-07,168.03500366210938,170.2766384169295,167.33999039041194,169.20965988540354,77251200,AAPL,-0.004234404188162011,169.40332685198103,165.42930755615234,167.4805416870117,0.020274349175541887,53.29944686341233
2022-02-08,171.13803100585938,171.64705409326743,167.8098215101135,168.10348925040896,74829200,AAPL,0.01846655325452118,170.0629141671317,165.56924362182616,167.837236328125,0.020685910545369793,64.18194435454372
2022-02-09,172.5574188232422,172.9196005956565,171.20655609241282,172.33228001362485,71285000,AAPL,0.008293818790834573,170.30376979282923,165.6388786315918,168.15525329589843,0.020430988501881492,69.44821655699562
